seed,swept_param,swept_value,total,category
STIFF,cup_inclination,60.0,71,HIGH
STIFF,femoral_version,-20.0,71,HIGH
STIFF,femoral_version,-18.367346938775512,71,HIGH
STIFF,femoral_version,-16.73469387755102,71,HIGH
STIFF,femoral_version,-15.10204081632653,71,HIGH
STIFF,femoral_version,-13.46938775510204,71,HIGH
STIFF,femoral_version,-11.83673469387755,71,HIGH
STIFF,femoral_version,-10.204081632653061,71,HIGH
STIFF,femoral_version,-8.571428571428571,71,HIGH
STIFF,femoral_version,-6.938775510204081,71,HIGH
STIFF,femoral_version,-5.3061224489795915,71,HIGH
STIFF,femoral_version,-3.6734693877551017,71,HIGH
STIFF,femoral_version,-2.04081632653061,71,HIGH
STIFF,femoral_version,-0.408163265306122,71,HIGH
STIFF,femoral_version,1.224489795918366,71,HIGH
STIFF,femoral_version,2.8571428571428577,71,HIGH
STIFF,femoral_version,4.489795918367349,71,HIGH
STIFF,femoral_version,6.122448979591837,71,HIGH
STIFF,femoral_version,7.755102040816325,71,HIGH
STIFF,femoral_version,9.387755102040817,71,HIGH
STIFF,femoral_version,11.020408163265309,71,HIGH
STIFF,femoral_version,12.653061224489797,71,HIGH
STIFF,femoral_version,14.285714285714285,71,HIGH
STIFF,femoral_version,15.91836734693878,71,HIGH
STIFF,femoral_version,17.551020408163268,57,WATCH
STIFF,femoral_version,19.183673469387756,57,WATCH
STIFF,femoral_version,20.816326530612244,57,WATCH
STIFF,femoral_version,22.448979591836732,57,WATCH
STIFF,femoral_version,24.081632653061227,57,WATCH
STIFF,femoral_version,25.714285714285715,57,WATCH
STIFF,femoral_version,27.346938775510203,57,WATCH
STIFF,femoral_version,28.9795918367347,57,WATCH
STIFF,femoral_version,30.612244897959187,57,WATCH
STIFF,femoral_version,32.244897959183675,57,WATCH
STIFF,femoral_version,33.87755102040816,57,WATCH
STIFF,femoral_version,35.51020408163265,57,WATCH
STIFF,femoral_version,37.142857142857146,57,WATCH
STIFF,femoral_version,38.775510204081634,57,WATCH
STIFF,femoral_version,40.40816326530612,57,WATCH
STIFF,femoral_version,42.04081632653062,57,WATCH
STIFF,femoral_version,43.673469387755105,57,WATCH
STIFF,femoral_version,45.30612244897959,57,WATCH
STIFF,femoral_version,46.93877551020408,57,WATCH
STIFF,femoral_version,48.57142857142857,71,HIGH
STIFF,femoral_version,50.20408163265306,71,HIGH
STIFF,femoral_version,51.83673469387756,71,HIGH
STIFF,femoral_version,53.46938775510205,71,HIGH
STIFF,femoral_version,55.102040816326536,71,HIGH
STIFF,femoral_version,56.734693877551024,71,HIGH
STIFF,femoral_version,58.36734693877551,71,HIGH
STIFF,femoral_version,60.0,71,HIGH
STIFF,conf_fv,0.3,71,HIGH
STIFF,conf_fv,0.3142857142857143,71,HIGH
STIFF,conf_fv,0.32857142857142857,71,HIGH
STIFF,conf_fv,0.34285714285714286,71,HIGH
STIFF,conf_fv,0.35714285714285715,71,HIGH
STIFF,conf_fv,0.37142857142857144,71,HIGH
STIFF,conf_fv,0.3857142857142857,71,HIGH
STIFF,conf_fv,0.39999999999999997,71,HIGH
STIFF,conf_fv,0.41428571428571426,71,HIGH
STIFF,conf_fv,0.42857142857142855,71,HIGH
STIFF,conf_fv,0.44285714285714284,71,HIGH
STIFF,conf_fv,0.45714285714285713,71,HIGH
STIFF,conf_fv,0.4714285714285714,71,HIGH
STIFF,conf_fv,0.4857142857142857,71,HIGH
STIFF,conf_fv,0.5,71,HIGH
STIFF,conf_fv,0.5142857142857142,71,HIGH
STIFF,conf_fv,0.5285714285714286,71,HIGH
STIFF,conf_fv,0.5428571428571428,71,HIGH
STIFF,conf_fv,0.5571428571428572,71,HIGH
STIFF,conf_fv,0.5714285714285714,71,HIGH
STIFF,conf_fv,0.5857142857142856,71,HIGH
STIFF,conf_fv,0.6,71,HIGH
STIFF,conf_fv,0.6142857142857143,71,HIGH
STIFF,conf_fv,0.6285714285714286,71,HIGH
